tool		CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M
product-lines/elevator_spec9_product27.cil.yml	true	unknown	10.140257221	5.374186841014307	235.003904	0.628	liparit	795	0.172	0	true	9.392604998	4.887408870999934	258.637824	0.005	chert	1878	0.175	0	unknown	9.860471992	5.252174657012802	244.039680	0.643	dolerit	795	0.167	0	true	9.464511475	4.900862476992188	239.112192	0.009	jumillit	1878	0.150	0
product-lines/elevator_spec9_product28.cil.yml	false	unknown	10.425247602	5.614717374002794	235.630592	0.816	cipollino	828	0.219	0	false(unreach-call)	15.677933593	9.34251377300825	230.912000		charnockit	995	1.466	1	unknown	10.326254401	5.526452598016476	242.888704	0.823	cipollino	828	0.174	0	false(unreach-call)	15.798308742	9.29045620301622	310.218752		flint	995	1.507	1
product-lines/elevator_spec9_product29.cil.yml	true	unknown	11.435706613	6.054929904988967	229.756928	0.973	felsit	768	0.204	0	true	9.869812185	5.111466214992106	227.926016	0.004	chert	1747	0.190	0	unknown	10.889348493	5.771637338999426	221.118464	0.865	chondrit	768	0.211	0	true	9.689966416	5.021781924995594	261.824512	0.007	bauxit	1747	0.204	0
product-lines/elevator_spec9_product30.cil.yml	false	unknown	11.013560049	5.819978957006242	231.940096	0.901	granulit	801	0.164	0	false(unreach-call)	15.038769782	8.622629252000479	293.203968		granulit	968	1.276	1	unknown	11.347635627	6.067874802974984	249.921536	1.035	chert	801	0.214	0	false(unreach-call)	15.783976916	9.113037111004815	246.407168		chondrit	968	1.304	1
product-lines/elevator_spec9_product31.cil.yml	true	unknown	10.854120656	5.78160197098623	225.251328	1.157	liparit	847	0.192	0	true	10.330701487	5.3548767400207	290.041856	0.005	foidit	1950	0.202	0	unknown	12.376504093	6.80358353399788	251.957248	1.493	ignimbrit	847	0.237	0	true	9.976235339	5.12793673897977	223.752192	0.004	cipollino	1950	0.209	0
product-lines/elevator_spec9_product32.cil.yml	false	unknown	11.68881087	6.242311985988636	230.486016	0.991	charnockit	880	0.177	0	false(unreach-call)	15.365047938	9.032801236986415	287.412224		hawaiit	1047	1.359	1	unknown	11.503465488	6.066925830004038	269.971456	1.130	granulit	880	0.185	0	false(unreach-call)	19.316536273	11.651882993988693	255.000576		harzburgit	1047	1.916	1
product-lines/elevator_spec9_productSimulator.cil.yml	false	unknown	258.995253552	249.8326303709764	2471.165952	243.475	cipollino	2301	0.282	0	OUT OF MEMORY	566.640150051	530.866800216987	6999.998464		liparit				unknown	271.607773496	256.4357381279988	1466.109952	249.898	charnockit	2301	0.219	0	OUT OF MEMORY	564.559557886	531.314292983996	6999.998464		evaporit			
product-lines/email_spec0_product05.cil.yml	true	unknown	9.969946194	5.3579285019950476	217.231360	1.078	evaporit	519	0.169	0	true	9.652423136	4.956207852985244	207.220736	0.007	felsit	2396	0.221	0	unknown	9.787582702	5.199699718999909	219.160576	0.948	chert	519	0.191	0	true	9.400343183	4.88437656100723	218.341376	0.005	liparit	2396	0.145	0
product-lines/email_spec0_product09.cil.yml	true	unknown	10.433480208	5.5852174180035945	239.087616	1.095	foidit	582	0.141	0	true	11.27805557	5.801338102988666	272.740352	0.004	lydit	5948	0.176	0	unknown	10.193837202	5.438488244020846	211.300352	1.091	liparit	582	0.172	0	true	11.802332302	6.075415289989905	272.945152	0.006	halitit	5948	0.219	0
product-lines/email_spec0_product10.cil.yml	true	unknown	10.005018163	5.239534427004401	221.171712	1.102	flint	549	0.147	0	true	9.605037398	4.952137485001003	212.176896	0.004	harzburgit	2886	0.242	0	unknown	9.511685036	5.038821741007268	217.440256	0.932	evaporit	549	0.137	0	true	9.812630324	5.045913698995719	220.876800	0.006	hawaiit	2886	0.218	0
product-lines/email_spec0_product11.cil.yml	true	unknown	11.350872788	6.090651879989309	215.826432	1.603	chondrit	905	0.142	0	true	10.55526529	5.460126710997429	255.512576	0.005	cipollino	3820	0.185	0	unknown	11.245040722	6.064103165001143	216.248320	1.707	halitit	905	0.145	0	true	10.42719709	5.37794858700363	231.841792	0.006	charnockit	3820	0.209	0
product-lines/email_spec0_product16.cil.yml	false	unknown	11.511863738	6.6131372840027325	234.967040	2.280	granulit	965	0.190	0	TIMEOUT (ERROR (1))	911.069789914	899.2327944530116	1037.533184		hawaiit				unknown	11.832250619	6.649854198010871	236.843008	2.068	essexit	965	0.146	0	TIMEOUT (ERROR (1))	911.028593052	903.7277057769825	1535.725568		liparit			
product-lines/email_spec0_product19.cil.yml	true	unknown	11.178845587	6.139839662995655	220.344320	1.736	cipollino	996	0.224	0	true	11.081791773	5.749039921996882	261.718016	0.005	ignimbrit	5515	0.193	0	unknown	11.680292951	6.459074975980911	238.473216	2.050	felsit	996	0.223	0	true	11.49728496	5.916771527001401	260.730880	0.008	ignimbrit	5515	0.229	0
product-lines/email_spec0_product21.cil.yml	false	unknown	12.44706541	6.8438786909973715	240.910336	2.078	chondrit	1028	0.182	0	TIMEOUT (ERROR (1))	911.042843979	895.4077565199987	1180.418048		lignit				unknown	12.307816762	6.654049630014924	250.630144	1.922	cipollino	1028	0.198	0	TIMEOUT (ERROR (1))	911.087435282	901.2503279040102	1581.056000		ignimbrit			
product-lines/email_spec0_product22.cil.yml	false	unknown	11.587819031	6.445082499005366	258.527232	1.998	lydit	995	0.145	0	TIMEOUT (ERROR (1))	911.110665829	904.0802859020187	1907.699712		chert				unknown	12.176108186	6.704344260971993	238.874624	2.326	lydit	995	0.203	0	TIMEOUT (ERROR (1))	910.944603629	903.4673465999949	758.800384		harzburgit			
product-lines/email_spec0_product24.cil.yml	true	unknown	11.925836838	6.77494140600902	244.441088	2.279	halitit	1027	0.193	0	true	11.884714409	6.127248084987514	259.973120	0.005	halitit	6006	0.177	0	unknown	11.572136065	6.381280772009632	239.726592	1.977	enderbit	1027	0.169	0	true	11.758997257	6.060116946988273	261.828608	0.007	kersantit	6006	0.213	0
product-lines/email_spec0_product25.cil.yml	true	unknown	12.761926176	6.900042256980669	250.216448	2.083	liparit	1060	0.143	0	true	13.600513438	7.00818469398655	371.539968	0.007	jumillit	11708	0.167	0	unknown	12.919343157	7.257239325001137	236.720128	2.281	ignimbrit	1060	0.232	0	true	13.776017151	7.065718587022275	362.430464	0.007	lignit	11708	0.185	0
product-lines/email_spec0_product26.cil.yml	false	unknown	12.894862662	7.1177905820077285	237.637632	2.374	enderbit	1058	0.177	0	TIMEOUT (ERROR (1))	911.049117081	902.3819650719815	1202.335744		enderbit				unknown	11.470649347	6.339279200008605	253.317120	1.847	foidit	1058	0.189	0	TIMEOUT (ERROR (1))	911.064797699	899.9911291550088	1213.157376		kaolin			
product-lines/email_spec0_product27.cil.yml	true	unknown	11.512024829	6.311787874001311	237.764608	1.729	jacupirangit	1090	0.229	0	true	14.133779241	7.199640097009251	328.175616	0.007	hawaiit	13102	0.140	0	unknown	12.416370089	6.781541953998385	253.759488	1.974	enderbit	1090	0.207	0	true	14.132000814	7.256689842994092	326.238208	0.014	harzburgit	13102	0.222	0
product-lines/email_spec0_product31.cil.yml	false	unknown	10.906558166	5.907111906009959	227.815424	1.592	kaolin	1071	0.166	0	TIMEOUT (ERROR (1))	911.02959217	903.370474610012	753.831936		granulit				unknown	12.79538635	7.029237654001918	240.230400	2.137	foidit	1071	0.217	0	TIMEOUT (ERROR (1))	911.063382841	902.95367316599	1335.083008		charnockit			
product-lines/email_spec0_product33.cil.yml	false	unknown	11.969926192	6.661114269983955	246.181888	2.044	granulit	1101	0.183	0	TIMEOUT (ERROR (1))	911.299557798	898.6404413170239	1127.243776		bauxit				unknown	12.256843049	6.863405694020912	238.407680	2.103	flint	1101	0.221	0	TIMEOUT (ERROR (1))	911.036649056	902.9317374239909	839.598080		enderbit			
product-lines/email_spec0_product34.cil.yml	false	unknown	12.314187872	6.716650034999475	255.864832	1.867	liparit	1134	0.252	0	TIMEOUT (ERROR (1))	911.01207878	899.6795232920267	1467.068416		essexit				unknown	12.077479516	6.732274398003938	236.814336	2.114	hawaiit	1134	0.265	0	TIMEOUT (ERROR (1))	911.066772428	902.1479066850152	1135.374336		cipollino			
product-lines/email_spec0_product35.cil.yml	false	unknown	11.958465113	6.507152386999223	243.908608	1.842	felsit	1164	0.231	0	TIMEOUT (ERROR (1))	911.000295185	901.5937625299848	1291.919360		bauxit				unknown	11.900277123	6.535964885988506	237.187072	1.864	essexit	1164	0.171	0	TIMEOUT (ERROR (1))	911.036817162	898.6245252189983	1310.564352		bauxit			
product-lines/email_spec0_product36.cil.yml	true	unknown	9.788035569	5.212325103988405	241.455104	1.057	jumillit	612	0.149	0	true	12.602665485	6.461195879994193	268.316672	0.009	kersantit	7342	0.216	0	unknown	9.753149737	5.193128218990751	219.660288	1.146	chert	612	0.150	0	true	12.212613352	6.261134503001813	302.034944	0.006	cipollino	7342	0.193	0
product-lines/email_spec0_product37.cil.yml	true	unknown	11.986619487	6.624635190004483	237.899776	2.048	chert	935	0.157	0	true	10.435329462	5.36912936202134	252.776448	0.007	kaolin	4310	0.213	0	unknown	11.622122906	6.4390584049979225	240.517120	1.940	enderbit	935	0.216	0	true	12.344537697	6.338466157001676	256.438272	0.008	enderbit	4310	0.228	0
product-lines/email_spec0_product38.cil.yml	true	unknown	11.969660755	6.645658559980802	246.489088	2.036	felsit	968	0.182	0	true	11.853521319	6.150583262002328	271.212544	0.005	cipollino	7372	0.177	0	unknown	11.896639939	6.625226097006816	239.210496	2.089	chondrit	968	0.144	0	true	12.501214014	6.464293213997735	311.676928	0.005	harzburgit	7372	0.248	0
product-lines/email_spec0_product40.cil.yml	true	unknown	12.657461976	7.054611988976831	248.705024	2.301	jacupirangit	998	0.178	0	true	12.798877972	6.572299744992051	315.920384	0.007	foidit	8766	0.207	0	unknown	11.692155414	6.618604091985617	236.965888	2.178	jacupirangit	998	0.146	0	true	12.364010008	6.339368221000768	304.005120	0.006	lignit	8766	0.181	0
product-lines/email_spec0_productSimulator.cil.yml	false	unknown	883.541976546	872.673826083017	2300.882944	864.199	lydit	4824	0.204	0	TIMEOUT (ERROR (1))	911.302112055	885.713216100994	6428.966912		liparit				unknown	886.388699081	875.483229223988	2407.837696	867.077	bauxit	4824	0.212	0	OUT OF MEMORY	864.458660821	842.7129590529948	6999.998464		enderbit			
product-lines/email_spec11_product03.cil.yml	true	unknown	10.091770389	5.351447196997469	219.983872	1.175	kersantit	517	0.152	0	true	9.494728221	4.922604880004656	216.694784	0.008	halitit	2058	0.185	0	unknown	9.625558518	5.13307899600477	204.275712	0.927	cipollino	517	0.165	0	true	8.780876908	4.5845371689938474	218.619904	0.011	essexit	2058	0.162	0
product-lines/email_spec11_product07.cil.yml	true	unknown	10.926252444	5.818585488013923	212.455424	1.200	lydit	580	0.226	0	true	10.769797793	5.600475220009685	288.112640	0.006	cipollino	4938	0.177	0	unknown	9.608509829	5.162266125000315	204.890112	1.194	jacupirangit	580	0.159	0	true	10.797088072	5.579233700002078	232.849408	0.008	lignit	4938	0.204	0
product-lines/email_spec11_product08.cil.yml	true	unknown	11.05189122	6.00691009600996	216.977408	1.545	kieselgur	903	0.215	0	true	10.181611295	5.229727757978253	239.001600	0.004	harzburgit	3482	0.217	0	unknown	10.879065963	6.080110698996577	240.996352	1.916	lignit	903	0.139	0	true	10.03057485	5.170428270997945	237.858816	0.005	felsit	3482	0.151	0
product-lines/email_spec11_product10.cil.yml	true	unknown	10.570436783	5.595974303985713	220.766208	1.080	felsit	549	0.163	0	true	10.320570731	5.314142756978981	212.127744	0.005	cipollino	2902	0.162	0	unknown	9.134880139	4.8504609480150975	231.714816	0.897	hawaiit	549	0.197	0	true	10.035386532	5.1826219859940466	243.179520	0.006	kieselgur	2902	0.202	0
product-lines/email_spec11_product15.cil.yml	false	unknown	11.668373152	6.467137162981089	249.004032	1.935	kieselgur	963	0.199	0	TIMEOUT (ERROR (1))	911.218220325	900.9337532469945	972.201984		kersantit				unknown	11.759801983	6.53165704102139	233.345024	1.979	kersantit	963	0.214	0	TIMEOUT (ERROR (1))	911.050660413	900.3119495080027	1107.550208		enderbit			
product-lines/email_spec11_product18.cil.yml	true	unknown	11.712736692	6.482033075997606	238.989312	2.069	foidit	995	0.147	0	true	11.602663918	6.012611287995242	251.457536	0.005	evaporit	4790	0.240	0	unknown	11.732761237	6.6716031880059745	236.138496	2.281	felsit	995	0.138	0	true	11.562358689	5.983339261991205	262.172672	0.005	harzburgit	4790	0.208	0
product-lines/email_spec11_product20.cil.yml	false	unknown	12.052184817	6.587070269015385	247.705600	2.027	halitit	1026	0.158	0	TIMEOUT (ERROR (1))	910.995411098	902.1151145729818	2025.451520		harzburgit				unknown	11.764159236	6.752275325008668	252.788736	2.248	harzburgit	1026	0.170	0	TIMEOUT (ERROR (1))	911.006963621	901.6701685110165	1176.121344		enderbit			
product-lines/email_spec11_product22.cil.yml	false	unknown	12.497714894	6.812155516992789	226.844672	1.798	chondrit	995	0.236	0	TIMEOUT (ERROR (1))	911.028155304	903.300758582016	1095.331840		enderbit				unknown	12.059972436	6.802260191005189	241.147904	2.241	lignit	995	0.153	0	TIMEOUT (ERROR (1))	911.001752967	902.4853751159972	1086.455808		foidit			
product-lines/email_spec11_product23.cil.yml	true	unknown	12.904478378	7.121923947008327	240.898048	2.167	granulit	1058	0.156	0	true	14.021547919	7.219106202974217	338.657280	0.010	jacupirangit	9534	0.211	0	unknown	13.743716732	7.685822947009001	238.985216	2.668	chondrit	1058	0.229	0	true	13.528170195	6.942853451007977	324.145152	0.008	essexit	9534	0.191	0
product-lines/email_spec11_product24.cil.yml	true	unknown	11.985007828	6.620205772022018	241.496064	2.040	flint	1027	0.185	0	true	13.051169902	6.681330895022256	263.061504	0.008	felsit	6022	0.242	0	unknown	12.578796724	6.977051093999762	240.898048	2.438	bauxit	1027	0.185	0	true	11.588372756	5.926462425006321	242.053120	0.007	impaktit	6022	0.225	0
product-lines/email_spec11_product26.cil.yml	false	unknown	11.778406463	6.534047999011818	243.982336	1.971	granulit	1058	0.190	0	TIMEOUT (ERROR (1))	911.079664995	900.5389868140046	1443.991552		chondrit				unknown	11.653209042	6.6098297650169116	248.033280	2.184	hawaiit	1058	0.197	0	TIMEOUT (ERROR (1))	911.046281291	901.4552537139971	830.803968		felsit			
product-lines/email_spec11_product27.cil.yml	true	unknown	11.848525344	6.567809195985319	238.600192	2.024	ignimbrit	1089	0.210	0	true	14.62368631	7.513182560011046	379.019264	0.007	impaktit	13149	0.216	0	unknown	12.047250151	6.612300731998403	242.491392	1.910	hawaiit	1089	0.159	0	true	14.995072982	7.662593704997562	349.892608	0.013	flint	13149	0.263	0
product-lines/email_spec11_product30.cil.yml	false	unknown	11.811172371	6.659716747002676	236.916736	2.028	felsit	1069	0.209	0	TIMEOUT (ERROR (1))	911.00073448	899.351953905978	1052.577792		evaporit				unknown	12.237495682	6.862491213978501	238.919680	2.208	enderbit	1069	0.157	0	TIMEOUT (ERROR (1))	911.036456302	903.6900279609836	974.077952		kersantit			
product-lines/email_spec11_product32.cil.yml	false	unknown	11.771770366	6.447160904994234	240.267264	1.717	kersantit	1132	0.179	0	TIMEOUT (ERROR (1))	911.12059076	899.6891271389904	1975.947264		charnockit				unknown	12.039840957	6.6192851579980925	255.959040	1.869	evaporit	1132	0.193	0	TIMEOUT (ERROR (1))	910.997388618	893.729718112998	1204.264960		kieselgur			
product-lines/email_spec11_product33.cil.yml	false	unknown	11.805434732	6.533834672998637	246.083584	1.902	bauxit	1101	0.198	0	TIMEOUT (ERROR (1))	911.013128788	902.3310862559883	839.958528		kersantit				unknown	11.768190318	6.440347628988093	245.649408	1.918	jacupirangit	1101	0.200	0	TIMEOUT (ERROR (1))	911.276724565	899.0608825039817	825.765888		ignimbrit			
product-lines/email_spec11_product35.cil.yml	false	unknown	11.91693043	6.613106131000677	235.548672	1.822	enderbit	1164	0.173	0	TIMEOUT (ERROR (1))	911.141323108	898.4173178630008	1486.348288		ignimbrit				unknown	12.914382141	7.066617901000427	230.985728	1.939	chondrit	1164	0.157	0	TIMEOUT (ERROR (1))	911.029472216	900.3421007129946	1463.173120		flint			
product-lines/email_spec11_product36.cil.yml	true	unknown	10.230225485	5.431389853998553	246.722560	1.255	granulit	612	0.184	0	true	12.178233335	6.2678270830074325	295.673856	0.005	enderbit	7390	0.195	0	unknown	9.638213543	5.18004554399522	233.308160	1.088	granulit	612	0.141	0	true	11.797854569	6.0720423579914495	277.303296	0.005	lydit	7390	0.178	0
product-lines/email_spec11_product37.cil.yml	true	unknown	11.45145186	6.181862215016736	224.354304	1.716	hawaiit	935	0.259	0	true	10.897009587	5.592985228984617	248.393728	0.005	chondrit	4326	0.175	0	unknown	11.768583834	6.363356373010902	236.273664	1.918	lignit	935	0.229	0	true	10.547609103	5.513303615007317	239.108096	0.005	evaporit	4326	0.239	0
product-lines/email_spec11_product39.cil.yml	true	unknown	14.314616798	8.267689837986836	238.989312	3.137	jumillit	966	0.204	0	true	11.774850076	6.049270112009253	261.890048	0.005	evaporit	6362	0.143	0	unknown	12.125329694	6.753677789005451	238.112768	2.097	essexit	966	0.154	0	true	11.771307008	6.047320701996796	283.222016	0.006	hawaiit	6362	0.168	0
product-lines/email_spec11_product40.cil.yml	true	unknown	12.239810334	6.807246038020821	238.895104	2.094	evaporit	998	0.214	0	true	13.210962281	6.812147030024789	314.929152	0.007	kieselgur	8814	0.203	0	unknown	12.303008628	6.777862882998306	234.590208	2.197	kieselgur	998	0.150	0	true	12.847202848	6.608121993020177	316.821504	0.012	enderbit	8814	0.222	0
product-lines/email_spec11_productSimulator.cil.yml	false	TIMEOUT (ERROR (1))	911.045694712	900.6429973940249	1528.709120		essexit				OUT OF MEMORY	234.051784474	210.28230910300044	6999.998464		foidit				TIMEOUT (ERROR (1))	911.028916038	901.6291993029881	1937.268736		jumillit				OUT OF MEMORY	219.115918452	195.4107326719968	6999.998464		lignit			
product-lines/email_spec1_product12.cil.yml	true	unknown	11.693698886	6.494855420984095	236.949504	2.177	foidit	954	0.143	0	true	10.473624529	5.399441965011647	237.031424	0.006	granulit	3185	0.219	0	unknown	11.52645815	6.3445496470085345	236.990464	1.871	chondrit	954	0.177	0	true	10.441138752	5.388273673976073	241.074176	0.006	hawaiit	3185	0.209	0
product-lines/email_spec1_product14.cil.yml	false	unknown	12.462782246	6.922458703018492	239.497216	2.364	jumillit	1016	0.218	0	TIMEOUT (ERROR (1))	911.471730358	900.6761268130213	1092.009984		kersantit				unknown	11.394925753	6.353518360003363	229.277696	2.017	kaolin	1016	0.198	0	TIMEOUT (ERROR (1))	911.030760642	901.409849276999	1090.732032		cipollino			
product-lines/email_spec1_product15.cil.yml	false	unknown	13.186475707	7.307547654985683	236.437504	2.378	chondrit	983	0.220	0	TIMEOUT (ERROR (1))	911.038352867	899.5009678450006	892.538880		biolithe				unknown	12.394984959	6.934410333982669	237.015040	2.292	charnockit	983	0.145	0	TIMEOUT (ERROR (1))	911.198803988	900.6451596409897	1088.831488		bauxit			
product-lines/email_spec1_product16.cil.yml	false	unknown	12.02024352	6.837442471995018	236.707840	2.374	impaktit	985	0.188	0	TIMEOUT (ERROR (1))	910.967151869	900.6799191810132	1024.049152		bauxit				unknown	11.242497016	6.310184312984347	254.099456	2.009	harzburgit	985	0.139	0	TIMEOUT (ERROR (1))	911.241728857	899.9830023660033	1087.066112		harzburgit			
product-lines/email_spec1_product20.cil.yml	false	unknown	13.028567434	7.203369377995841	243.073024	2.134	kaolin	1046	0.219	0	TIMEOUT (ERROR (1))	911.105744164	902.1461940139998	1310.969856		kaolin				unknown	11.786792803	6.583159400004661	232.361984	1.843	charnockit	1046	0.175	0	TIMEOUT (ERROR (1))	911.026324017	897.5902922960231	1165.185024		cipollino			
product-lines/email_spec1_product21.cil.yml	false	unknown	12.101211793	6.584693871991476	239.022080	1.906	charnockit	1048	0.164	0	TIMEOUT (ERROR (1))	910.989821885	902.8923016329936	1071.370240		kersantit				unknown	12.092649844	6.599125856999308	225.533952	1.980	flint	1048	0.184	0	TIMEOUT (ERROR (1))	911.089735765	901.6634426460078	1414.885376		lydit			
product-lines/email_spec1_product22.cil.yml	false	unknown	12.294236628	6.837103157013189	244.011008	2.115	charnockit	1015	0.202	0	TIMEOUT (ERROR (1))	911.025773279	901.2883246789861	1056.067584		harzburgit				unknown	11.000004975	6.039295246009715	221.528064	1.700	hawaiit	1015	0.200	0	TIMEOUT (ERROR (1))	911.024737589	900.9877723130048	754.708480		bauxit			
product-lines/email_spec1_product26.cil.yml	false	unknown	12.402532956	6.96649455599254	240.513024	2.247	kaolin	1078	0.200	0	TIMEOUT (ERROR (1))	911.098513132	902.0167305519863	1354.514432		biolithe				unknown	12.092390405	6.636579696001718	237.461504	1.876	lignit	1078	0.158	0	TIMEOUT (ERROR (1))	911.0502769	901.976828564977	1419.268096		kieselgur			
product-lines/email_spec1_product28.cil.yml	true	unknown	11.667442778	6.4711792599991895	241.455104	1.896	kaolin	1060	0.166	0	true	10.984002488	5.649082823016215	252.166144	0.004	felsit	3855	0.281	0	unknown	12.869829021	7.333792999997968	245.612544	2.426	harzburgit	1060	0.215	0	true	11.498403558	5.9819492980022915	250.425344	0.010	jumillit	3855	0.299	0
product-lines/email_spec1_product29.cil.yml	false	unknown	11.311658921	6.311794414010365	238.784512	1.925	hawaiit	1122	0.218	0	TIMEOUT (ERROR (1))	911.049736187	899.6534901330015	1115.500544		hawaiit				unknown	11.241065174	6.0997353570128325	233.943040	1.642	bauxit	1122	0.203	0	TIMEOUT (ERROR (1))	911.025514087	899.4519954319985	1240.899584		bauxit			
product-lines/email_spec1_product30.cil.yml	false	unknown	11.577676488	6.561536455003079	246.824960	2.341	granulit	1089	0.142	0	TIMEOUT (ERROR (1))	911.105445833	899.0737248680089	1112.924160		cipollino				unknown	11.78139008	6.399885856983019	236.941312	1.920	granulit	1089	0.275	0	TIMEOUT (ERROR (1))	910.951535233	903.8629966940207	750.239744		jumillit			
product-lines/email_spec1_product31.cil.yml	false	unknown	12.167936678	6.786141404998489	237.297664	2.048	chondrit	1091	0.212	0	TIMEOUT (ERROR (1))	911.006669098	903.4165444079845	981.565440		chondrit				unknown	12.372429835	6.970026502996916	240.873472	2.307	dolerit	1091	0.155	0	TIMEOUT (ERROR (1))	911.047665369	899.2269697540032	1089.794048		jacupirangit			
product-lines/email_spec1_product32.cil.yml	false	unknown	12.19222159	6.699553419981385	239.202304	1.887	jumillit	1152	0.234	0	TIMEOUT (ERROR (1))	911.047744143	900.5051794839965	1212.141568		chert				unknown	11.966584063	6.537419269006932	243.027968	1.775	charnockit	1152	0.220	0	TIMEOUT (ERROR (1))	911.018678379	902.4648589279968	1306.763264		harzburgit			
product-lines/email_spec1_product33.cil.yml	false	unknown	12.112764543	6.749083892005729	235.937792	2.147	kersantit	1121	0.179	0	TIMEOUT (ERROR (1))	910.99911693	903.1606032819836	832.708608		harzburgit				unknown	12.283775866	6.797623518999899	265.056256	2.039	kaolin	1121	0.162	0	TIMEOUT (ERROR (1))	911.041217007	902.7222511040163	1009.647616		jacupirangit			
product-lines/email_spec1_product34.cil.yml	false	unknown	11.344011483	6.242886052990798	238.432256	1.790	hawaiit	1154	0.230	0	TIMEOUT (ERROR (1))	910.984294738	901.8856086209998	1363.976192		jumillit				unknown	12.15552755	6.643422968016239	246.255616	1.759	aplit	1154	0.220	0	TIMEOUT (ERROR (1))	911.087897577	899.8122303829878	1433.346048		charnockit			
product-lines/email_spec1_product35.cil.yml	false	unknown	12.083516805	6.649618552008178	238.080000	1.999	liparit	1184	0.176	0	TIMEOUT (ERROR (1))	911.041578454	900.2069992280158	1501.204480		harzburgit				unknown	11.674250735	6.453418122982839	249.221120	1.834	impaktit	1184	0.167	0	TIMEOUT (ERROR (1))	911.017023711	899.9563172649941	1249.783808		chert			
product-lines/email_spec1_productSimulator.cil.yml	false	unknown	143.157292762	134.15764925899566	663.040000	126.241	jumillit	3855	0.212	0	TIMEOUT (ERROR (1))	911.253422248	889.1247326800076	4613.226496		halitit				unknown	142.903081972	132.835896235978	854.581248	124.370	dolerit	3855	0.242	0	TIMEOUT (ERROR (1))	911.164706797	884.9027763449994	4265.684992		impaktit			
product-lines/email_spec27_product13.cil.yml	true	unknown	12.159909946	6.691042042017216	238.911488	2.282	jumillit	987	0.205	0	TIMEOUT (ERROR (1))	911.229207664	902.0434501679847	939.003904		enderbit				unknown	11.039981495	6.112886209011776	245.592064	1.825	granulit	987	0.169	0	TIMEOUT (ERROR (1))	911.053576176	904.8816364319937	1778.724864		liparit			
product-lines/email_spec27_product17.cil.yml	false	unknown	12.20478698	6.925725517998217	244.064256	2.277	essexit	1049	0.182	0	TIMEOUT (ERROR (1))	910.952478667	903.8345604269998	744.026112		flint				unknown	12.423962555	7.052980474021751	236.974080	2.427	enderbit	1049	0.225	0	TIMEOUT (ERROR (1))	911.238798871	900.2827496929967	944.095232		liparit			
product-lines/email_spec27_product18.cil.yml	false	unknown	11.405548393	6.351740117010195	240.750592	1.905	ignimbrit	1016	0.180	0	TIMEOUT (ERROR (1))	911.112342333	903.5948467260168	1618.161664		granulit				unknown	10.938423179	5.904716866003582	217.939968	1.617	kieselgur	1016	0.206	0	TIMEOUT (ERROR (1))	911.000578686	900.1147196439852	956.919808		harzburgit			
product-lines/email_spec27_product19.cil.yml	false	unknown	11.870921656	6.674059038981795	244.019200	2.226	kaolin	1018	0.198	0	TIMEOUT (ERROR (1))	911.041868792	901.3941791510151	1081.901056		essexit				unknown	11.357976301	6.340883736993419	240.513024	2.121	flint	1018	0.138	0	TIMEOUT (ERROR (1))	911.213763805	901.1736865399871	1624.358912		lignit			
product-lines/email_spec27_product23.cil.yml	false	unknown	11.279709481	6.199341033992823	249.573376	1.762	liparit	1079	0.177	0	TIMEOUT (ERROR (1))	911.061707377	900.4196684210037	1327.165440		foidit				unknown	11.715056081	6.530827263981337	240.799744	1.995	impaktit	1079	0.173	0	TIMEOUT (ERROR (1))	911.078423411	902.0297059230215	1845.747712		bauxit			
product-lines/email_spec27_product24.cil.yml	false	unknown	12.585055912	6.966411910980241	242.491392	2.306	kersantit	1048	0.149	0	TIMEOUT (ERROR (1))	911.000572714	902.995043744013	750.034944		liparit				unknown	12.072783042	6.745391209988156	239.656960	2.195	cipollino	1048	0.215	0	TIMEOUT (ERROR (1))	911.031891086	903.0177505350148	821.231616		felsit			
